label href,label src,name,type_id,city,zipcode,active,name href
https://untappd.com/venue/7948049,https://ss3.4sqi.net/img/categories_v2/food/brewery_bg_512.png,Café Biltoki,1,Bordeaux,33000,TRUE,https://untappd.com/venue/7948049
https://untappd.com/venue/11013359,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_bg_512.png,L'engrenage,1,Bordeaux,33000,TRUE,https://untappd.com/venue/11013359
https://untappd.com/venue/4882101,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_bg_512.png,The City,1,Bordeaux,33000,TRUE,https://untappd.com/venue/4882101
https://untappd.com/venue/4321204,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_bg_512.png,Symbiose - Old Fashioned Stories,1,Bordeaux,33000,TRUE,https://untappd.com/venue/4321204
https://untappd.com/venue/9037958,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_bg_512.png,SIMONE Cocktailerie & Cusine,1,Bordeaux,33000,TRUE,https://untappd.com/venue/9037958
https://untappd.com/venue/6321213,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_bg_512.png,"Night Beach, Grand Hotel",1,Bordeaux,33000,TRUE,https://untappd.com/venue/6321213
https://untappd.com/venue/9680558,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_bg_512.png,PAPILLON,1,Bordeaux,33000,TRUE,https://untappd.com/venue/9680558
https://untappd.com/venue/6128696,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_bg_512.png,Books & Coffee,1,Bordeaux,33000,TRUE,https://untappd.com/venue/6128696
https://untappd.com/venue/6869365,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_bg_512.png,Horace,1,Bordeaux,33000,TRUE,https://untappd.com/venue/6869365
https://untappd.com/venue/3830006,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_bg_512.png,IBOAT,1,Bordeaux,33000,TRUE,https://untappd.com/venue/3830006
https://untappd.com/venue/2999594,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_bg_512.png,Rockschool Barbey,1,Bordeaux,33000,TRUE,https://untappd.com/venue/2999594
https://untappd.com/venue/3800699,https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_bg_512.png,Malt & Co,3,Bordeaux,33000,TRUE,https://untappd.com/venue/3800699
https://untappd.com/venue/1876637,https://ss3.4sqi.net/img/categories_v2/nightlife/default_bg_512.png,Vintage Bar,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1876637
https://untappd.com/venue/4567908,https://ss3.4sqi.net/img/categories_v2/nightlife/default_bg_512.png,Rockwood,1,Bordeaux,33000,TRUE,https://untappd.com/venue/4567908
https://untappd.com/venue/791198,https://ss3.4sqi.net/img/categories_v2/nightlife/default_bg_512.png,Le Régent,1,Bordeaux,33000,TRUE,https://untappd.com/venue/791198
https://untappd.com/venue/3488177,https://ss3.4sqi.net/img/categories_v2/nightlife/default_bg_512.png,Ibaïa,1,Bordeaux,33000,TRUE,https://untappd.com/venue/3488177
https://untappd.com/venue/10689801,https://ss3.4sqi.net/img/categories_v2/nightlife/default_bg_512.png,Sababa,1,Bordeaux,33000,TRUE,https://untappd.com/venue/10689801
https://untappd.com/venue/1621788,https://ss3.4sqi.net/img/categories_v2/nightlife/default_bg_512.png,Casa Del Campo,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1621788
https://untappd.com/venue/10874878,https://ss3.4sqi.net/img/categories_v2/nightlife/default_bg_512.png,Au Bureau,1,Bordeaux,33000,TRUE,https://untappd.com/venue/10874878
https://untappd.com/venue/2842503,https://ss3.4sqi.net/img/categories_v2/nightlife/default_bg_512.png,Le New york,1,Bordeaux,33000,TRUE,https://untappd.com/venue/2842503
