name,yeast_id,style_id,color_id,taste_id,level,photo,origine,,Title_URL,Title1,description,,
LEVRETTE BLANCHE  ,1,4,1,5,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/524133/6606ad20c33c3152565032.png.webp,Belgique,Witbier,https://www.vandb.fr/biere/levrette-blanche-33-cl-1.html,Bouteille de 0.33 L,Blanche Witbier 5 % Van Steenberge - Belgique,Blanche,%
LEVRETTE BLONDE  ,2,13,2,2,5.7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/619205/66522080bb6fd138903756.png.webp,Belgique,Lager,https://www.vandb.fr/biere/levrette-blonde-33-cl.html,Bouteille de 0.33 L,Blonde Lager 5.7 % Haacht - Belgique,Blonde,%
LEVRETTE CHERRY  ,1,29,4,3,3.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/587691/664225aa72a3f327399572.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/levrette-cherry-75-cl.html,Bouteille de 0.75 L,Rouge Aromatisée-fruitée 3.5 % Levrette - Belgique,Rouge,%
LEVRETTE DE NOËL  ,1,31,2,2,9.4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615121/664e45c84620d611032213.png.webp,France,Triple,https://www.vandb.fr/biere/levrette-de-noel-33-cl.html,Bouteille de 0.33 L,Blonde Triple 9.4 % Levrette - France,Blonde,%
LEVRETTE GRAND CRU  ,1,19,2,5,8.9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/587632/664219ead810c337197339.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/levrette-grand-cru-33-cl.html,Bouteille de 0.33 L,Blonde Strong Ale 8.9 % Levrette - Belgique,Blonde,%
LEVRETTE IPA  ,1,40,2,2,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614855/664e43b219c18928228544.png.webp,France,IPA,https://www.vandb.fr/biere/levrette-ipa-33-cl.html,Bouteille de 0.33 L,Blonde IPA 6 % Levrette - France,Blonde,%
LIEFMANS FRUITESSE  ,4,29,4,3,3.8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522058/66069cc00cf0e811330328.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/liefmans-fruitesse-25cl.html,Bouteille de 0.25 L,Rouge Aromatisée-fruitée 3.8 % Liefmans - Belgique,Rouge,%
LIEFMANS PÊCHE  ,1,29,2,3,3.8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/622255/66591125c8a14672506118.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/liefmans-peche-25-cl-.html,Bouteille de 0.25 L,Blonde Aromatisée-fruitée 3.8 % Duvel - Belgique,Blonde,%
LIEFMANS YELL'OH  ,1,29,2,3,3.8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522311/66069ed2d8614682750004.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/liefmans-yell-oh-25cl.html,Bouteille de 0.25 L,Blonde Aromatisée-fruitée 3.8 % Liefmans - Belgique,Blonde,%
LIGHTER THAN AIR ,1,40,2,2,5.3,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616974/664e8764b581b180279968.png.webp,Etats-Unis,IPA,https://www.vandb.fr/biere/lighter-than-air-47-3-cl.html,Canette de 0.47 L,Blonde IPA 5.3 % Grimm - Etats-Unis,Blonde,%
LINDEMANS APPLE  ,4,29,2,3,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611183/664e21bbdb043593679995.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/lindemans-apple-25-cl-1.html,Bouteille de 0.25 L,Blonde Aromatisée-fruitée 5 % Lindemans - Belgique,Blonde,%
LINDEMANS CASSIS  ,4,29,4,3,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611192/664e21cf39439662185335.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/lindemans-cassis-25-cl.html,Bouteille de 0.25 L,Rouge Aromatisée-fruitée 5 % Lindemans - Belgique,Rouge,%
LINDEMANS FRAMBOISE  ,3,27,4,1,2.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611695/664e2636429e0674675249.png.webp,Belgique,Lambic,https://www.vandb.fr/biere/lindemans-framboise-25cl.html,Bouteille de 0.25 L,Rouge Lambic 2.5 % Lindemans - Belgique,Rouge,%
LINDEMANS PECHERESSE,3,27,2,3,2.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522102/66069d0fb4f8d522553468.png.webp,Belgique,Lambic,https://www.vandb.fr/biere/lindemans-pecheresse-25cl.html,Bouteille de 0.25 L,Blonde Lambic 2.5 % Lindemans - Belgique,Blonde,%
LINDEMANS TAROT D'OR  ,4,29,2,3,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616941/664e59905b711876132567.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/lindemans-tarot-d-or-25-cl.html,Bouteille de 0.25 L,Blonde Aromatisée-fruitée 8 % Lindemans - Belgique,Blonde,%
LINDY HOP  ,1,12,1,5,5.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614748/664e42e72ecf9051440357.png.webp,France,Wheat Ale,https://www.vandb.fr/biere/lindy-hop-33cl.html,Bouteille de 0.33 L,Blanche Wheat Ale 5.5 % La Débauche - France,Blanche,%
LONDON PRIDE  ,1,36,3,2,4.7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522052/66069cad9fec8911268977.png.webp,Royaume-uni,Bitter,https://www.vandb.fr/biere/london-pride-50-cl.html,Bouteille de 0.5 L,Rousse Bitter 4.7 % Fuller's Griffin - Royaume-Uni,Rousse,%
LONGBOARD DREAM  ,1,33,2,2,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616939/664e598e65b68255513707.png.webp,France,Pale Ale,https://www.vandb.fr/biere/longboard-dream-33cl.html,Bouteille de 0.33 L,Blonde Pale Ale 6 % Senses Brewing - France,Blonde,%
LORITA  ,1,33,2,2,4.7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522939/6606a3b4648ba093552363.png.webp,Norvège,Pale Ale,https://www.vandb.fr/biere/lorita-33cl.html,Canette de 0.33 L,Blonde Pale Ale 4.7 % Amundsen - Norvège,Blonde,%
LÖWENBRÄU ORIGINAL  ,2,13,2,2,5.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/553950/6614fb8e050c8141995391.png.webp,Allemagne,Lager,https://www.vandb.fr/biere/lowenbrau-original-50cl.html,Bouteille de 0.5 L,Blonde Lager 5.2 % Löwenbräu - Allemagne,Blonde,%
LUPULUS BLANCHE  ,1,4,1,5,4.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614755/664e42f417706027290589.png.webp,Belgique,Witbier,https://www.vandb.fr/biere/lupulus-blanche-33cl.html,Bouteille de 0.33 L,Blanche Witbier 4.5 % Lupulus - Belgique,Blanche,%
LUPULUS BLONDE  ,1,19,2,5,8.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611775/664e269d9ca8a220679508.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/lupulus-blonde-75cl.html,Bouteille de 0.75 L,Blonde Strong Ale 8.5 % Lupulus - Belgique,Blonde,%
LUPULUS BRUNE  ,1,76,5,5,8.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614975/664e44b01fd14886592236.png.webp,Belgique,Dark Ale,https://www.vandb.fr/biere/lupulus-brune-33-cl.html,Bouteille de 0.33 L,Brune Dark Ale 8.5 % Lupulus - Belgique,Brune,%
LUPULUS FRUCTUS  ,1,29,4,3,4.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616842/664e589276938852488546.png.webp,Belgique,Aromatisée-fruitée,https://www.vandb.fr/biere/lupulus-fructus-33cl.html,Bouteille de 0.33 L,Rouge Aromatisée-fruitée 4.2 % Lupulus - Belgique,Rouge,%
LUPULUS HIBERNATUS  ,1,76,5,5,9.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615061/664e454ac04c8448833346.png.webp,Belgique,Dark Ale,https://www.vandb.fr/biere/lupulus-hibernatus-33-cl.html,Bouteille de 0.33 L,Brune Dark Ale 9.5 % Lupulus - Belgique,Brune,%
LUPULUS HOPERA  ,1,30,2,5,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615029/664e451ec6be9183188461.png.webp,Belgique,Belgian Pale Ale,https://www.vandb.fr/biere/lupulus-hopera-33cl.html,Bouteille de 0.33 L,Blonde Belgian Pale Ale 6 % Lupulus - Belgique,Blonde,%
LUSA  ,2,2,4,1,4.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610622/664e152ca853c582116531.png.webp,France,Berliner Weisse,https://www.vandb.fr/biere/lusa-33-cl.html,Canette de 0.33 L,Violette Berliner Weisse 4.5 % Mont Hardi - France,Violette,%
MAGIC MIST  ,1,33,2,2,5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/624559/665d3d111d463688135226.png.webp,Irlande,Pale Ale,https://www.vandb.fr/biere/magic-mist-33-cl.html,Canette de 0.33 L,Blonde Pale Ale 5 % White Hag - Irlande,Blonde,%
MAGMA  ,1,42,2,2,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611113/664e200582718227174337.png.webp,France,Double IPA,https://www.vandb.fr/biere/magma-33-cl-.html,Canette de 0.33 L,Blonde Double IPA 8 % Bapbap - France,Blonde,%
MAGNUM BLANCHE DE NAMUR,1,4,1,5,4.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611405/664e243906c35254160455.png.webp,Belgique,Witbier,https://www.vandb.fr/biere/magnum-blanche-de-namur-1-5l.html,Bouteille de 1.5 L,Blanche Witbier 4.5 % du Bocq - Belgique,Blanche,%
MAGNUM CHIMAY CINQ CENTS,1,31,2,2,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611564/664e255feaa8f944016900.png.webp,Belgique,Triple,https://www.vandb.fr/biere/magnum-chimay-cinq-cents-1-5l.html,Bouteille de 1.5 L,Blonde Triple 8 % Chimay - Belgique,Blonde,%
MAGNUM CHIMAY GRANDE RÉSERVE,1,76,5,5,9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611576/664e256b7875e627155132.png.webp,Belgique,Dark Ale,https://www.vandb.fr/biere/magnum-chimay-grande-reserve-1-5l.html,Bouteille de 1.5 L,Brune Dark Ale 9 % Chimay - Belgique,Brune,%
MAGNUM CUVÉE DES TROLLS,1,30,2,5,7.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616790/664e58243ed2e253417154.png.webp,Belgique,Belgian Pale Ale,https://www.vandb.fr/biere/magnum-cuvee-des-trolls-1-5-l.html,Bouteille de 1.5 L,Blonde Belgian Pale Ale 7.5 % Dubuisson - Belgique,Blonde,%
MAGNUM DELIRIUM TREMENS,1,19,2,5,8.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/601100/6644d9ec54e16570813733.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/magnum-delirium-tremens-1-5-l.html,Bouteille de 1.5 L,Blonde Strong Ale 8.5 % Huyghe - Belgique,Blonde,%
MAGNUM QUEUE DE CHARRUE TRIPLE,1,31,2,2,9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522141/66069d5b80156734278866.png.webp,Belgique,Triple,https://www.vandb.fr/biere/magnum-queue-de-charrue-triple-1-5l.html,Bouteille de 1.5 L,Blonde Triple 9 % Queue de Charrue - Belgique,Blonde,%
MAGNUM SAINT BERNARDUS ABT 12 EDITION 2021,1,76,5,5,10,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615243/664e4680e893c900721766.png.webp,Belgique,Quadruple,https://www.vandb.fr/biere/magnum-saint-bernardus-abt-12-edition-2021-1-5l.html,Bouteille de 1.5 L,Brune Quadruple 10 % Saint Bernardus - Belgique,Brune,%
MAGNUM ST-FEUILLIEN GRAND CRU ÉDITION 150 ANS,1,19,2,5,9.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611233/664e223d43dc3117814079.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/magnum-st-feuillien-grand-cru-edition-150-ans-1.5-l.html,Bouteille de 1.5 L,Blonde Strong Ale 9.5 % Saint Feuillien - Belgique,Blonde,%
MAGNUM ST-FEUILLIEN TRIPLE,1,31,2,2,8.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614515/664e41a92cf49303938797.png.webp,Belgique,Triple,https://www.vandb.fr/biere/magnum-saint-feuillien-triple-1-5l.html,Bouteille de 1.5 L,Blonde Triple 8.5 % Saint Feuillien - Belgique,Blonde,%
MAGNUM TRAPPE QUADRUPEL,1,76,3,5,10,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522556/6606a0c2b04e9355710972.png.webp,Pays-Bas,Quadruple,https://www.vandb.fr/biere/magnum-trappe-quadrupel-1-5l.html,Bouteille de 1.5 L,Ambrée Quadruple 10 % Koningshoeven - Pays-Bas,Ambrée,%
MAGNUM TRIPEL KARMELIET,1,31,2,2,8.4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522025/66069c796a3de961036234.png.webp,Belgique,Triple,https://www.vandb.fr/biere/magnum-tripel-karmeliet-1-5l.html,Bouteille de 1.5 L,Blonde Triple 8.4 % Bosteels - Belgique,Blonde,%
MAISEL WEISSE ORIGINAL  ,2,16,1,9,5.1,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522642/6606a16f1ae50528841428.png.webp,Allemagne,Weissbier,https://www.vandb.fr/biere/maisel-weisse-original-50cl.html-1,Bouteille de 0.5 L,Blanche Weissbier 5.1 % Maisel - Allemagne,Blanche,%
MALHEUR 10  ,1,19,2,5,10,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615569/664e4892d4fe7653225931.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/malheur-10-33-cl.html,Bouteille de 0.33 L,Blonde Strong Ale 10 % de Landtsheer - Belgique,Blonde,%
MALHEUR 12  ,1,76,5,5,11.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615586/664e48b07272b025955207.png.webp,Belgique,Quadruple,https://www.vandb.fr/biere/malheur-12-33-cl.html,Bouteille de 0.33 L,Brune Quadruple 11.5 % de Landtsheer - Belgique,Brune,%
MALHEUR 6  ,1,30,2,5,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615357/664e473ea8df7771030393.png.webp,Belgique,Belgian Pale Ale,https://www.vandb.fr/biere/malheur-6-25-cl.html,Bouteille de 0.25 L,Blonde Belgian Pale Ale 6 % de Landtsheer - Belgique,Blonde,%
MALHEUR 8  ,1,18,2,5,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614897/664e4413e0a60011059255.png.webp,Belgique,Blonde Ale,https://www.vandb.fr/biere/malheur-8-33-cl.html,Bouteille de 0.33 L,Blonde Ale 8 % de Landtsheer - Belgique,Blonde,%
MANEBLUSSER  ,1,30,2,5,5.8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616908/664e59521b286358760660.png.webp,Belgique,Belgian Pale Ale,https://www.vandb.fr/biere/maneblusser-33cl.html,Bouteille de 0.33 L,Blonde Belgian Pale Ale 5.8 % Het Anker - Belgique,Blonde,%
MANGO RACOON  ,1,40,2,2,6.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614999/664e44ef9ca0b346914694.png.webp,France,IPA,https://www.vandb.fr/biere/mango-racoon-33cl.html,Bouteille de 0.33 L,Blonde IPA 6.2 % La Débauche - France,Blonde,%
MANGOA  ,1,42,2,2,7.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/523186/6606a5a65f003637680043.png.webp,Serbie,Double IPA,https://www.vandb.fr/biere/mangoa-33-cl.html,Canette de 0.33 L,Blonde Double IPA 7.5 % Dogma - Serbie,Blonde,%
MANNENLIEFDE  ,1,75,2,1,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/614726/664e42cd43707094773099.png.webp,Pays-Bas,Saison,https://www.vandb.fr/biere/mannenliefde-33-cl.html,Bouteille de 0.33 L,Blonde Saison 6 % Oedipus - Pays-Bas,Blonde,%
MAREDSOUS 10 TRIPLE  ,1,31,2,2,10,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522068/66069cd392598247170845.png.webp,Belgique,Triple,https://www.vandb.fr/biere/maredsous-10-triple-33cl.html,Bouteille de 0.33 L,Blonde Triple 10 % Maredsous - Belgique,Blonde,%
MAREDSOUS 6 BLONDE  ,1,30,2,5,6.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522704/6606a1e109152335919323.png.webp,Belgique,Belgian pale Ale,https://www.vandb.fr/biere/maredsous-6-blonde-75-cl.html,Bouteille de 0.75 L,Blonde Belgian Pale Ale 6.5 % Maredsous - Belgique,Blonde,%
MAREDSOUS 8 BRUNE  ,1,55,5,5,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/604984/664c8841ac038863737767.png.webp,Belgique,Double,https://www.vandb.fr/biere/maredsous-8-brune-33cl.html,Bouteille de 0.33 L,Brune Double 8 % Maredsous - Belgique,Brune,%
MASTERPLAN  ,1,37,2,2,5.4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/523252/6606a6243a577546261539.png.webp,Ecosse,IPA,https://www.vandb.fr/biere/masterplan-33-cl.html,Canette de 0.33 L,Blonde IPA 5.4 % Stewart Brewing - Ecosse,Blonde,%
MATHUSALEM CHIMAY GRANDE RÉSERVE 6L,1,76,5,5,9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611580/664e257008821907366943.png.webp,Belgique,Dark Ale,https://www.vandb.fr/biere/mathusalem-chimay-grande-reserve-6l.html,Bouteille de 6 L,Brune Dark Ale 9 % Chimay - Belgique,Brune,%
MATIÈRE NOIRE  ,1,100,6,2,10,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615673/664e497e0553c853602549.png.webp,France,Imperial Stout,https://www.vandb.fr/biere/matiere-noire-33-cl.html,Bouteille de 0.33 L,Noire Imperial Stout 10 % Mont Hardi - France,Noire,%
MC CHOUFFE  ,1,76,5,5,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/522080/66069ce6a4e0d899830648.png.webp,Belgique,Dark Ale,https://www.vandb.fr/biere/mc-chouffe-33cl.html,Bouteille de 0.33 L,Brune Dark Ale 8 % Achouffe - Belgique,Brune,%
MEDUSA STATION  ,1,40,2,2,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610970/664e1cf66d0d2262753981.png.webp,France,Double NEIPA,https://www.vandb.fr/biere/medusa-station-44-cl.html,Canette de 0.44 L,Blonde Double NEIPA 8 % The Piggy Brewing Company - France,Blonde,%
MEMMINGER FLIGHT  ,2,16,1,9,5.1,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611770/664e269c278d1231633596.png.webp,Allemagne,Weissbier,https://www.vandb.fr/biere/memminger-flight-33cl.html,Bouteille de 0.33 L,Blanche Weissbier 5.1 % Memminger - Allemagne,Blanche,%
MEMMINGER GOLD  ,2,7,2,5,5.3,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/611782/664e26ae752f5468947696.png.webp,Allemagne,Helles,https://www.vandb.fr/biere/memminger-gold-50cl.html,Bouteille de 0.5 L,Blonde Helles 5.3 % Memminger - Allemagne,Blonde,%
MEMORY LABYRINTH  ,1,100,6,2,12,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616986/664e876d9589d387929396.png.webp,Etats-Unis,Imperial Stout,https://www.vandb.fr/biere/memory-labyrinth-50-cl.html,Bouteille de 0.5 L,Noire Imperial Stout 12 % Grimm - Etats-Unis,Noire,%
MÈRE NOËL  ,1,19,2,5,8.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615317/664e47015a0c5335103400.png.webp,Belgique,Strong Ale,https://www.vandb.fr/biere/mere-noel-33-cl.html,Bouteille de 0.33 L,Blonde Strong Ale 8.5 % Huyghe - Belgique,Blonde,%
METAL BEER SOLID  ,1,42,3,2,9,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615905/664e4b194315e296806749.png.webp,Irlande,Double IPA,https://www.vandb.fr/biere/metal-beer-solid-44cl.html,Canette de 0.44 L,Ambrée Double IPA 9 % Yellowbelly - Irlande,Ambrée,%
METEOR CERISE  ,1,29,4,3,5.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/601649/6644df6f0c1fc018635170.png.webp,France,Aromatisée-fruitée,https://www.vandb.fr/biere/meteor-cerise-33cl.html,Bouteille de 0.33 L,Rouge Aromatisée-fruitée 5.5 % METEOR - France,Rouge,%
METEOR IPA  ,1,40,2,2,6.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/526064/6606bc48eea04515500969.png.webp,France,IPA,https://www.vandb.fr/biere/meteor-ipa-33cl.html,Bouteille de 0.33 L,Blonde IPA 6.2 % METEOR - France,Blonde,%
METEOR NOËL  ,2,13,3,2,5.8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/624704/665d3eaf3cd4b675133032.png.webp,France,Lager,https://www.vandb.fr/biere/meteor-noel-33-cl.html,Bouteille de 0.33 L,Ambrée Lager 5.8 % METEOR - France,Ambrée,%
METEOR TRIPLE  ,1,31,2,2,8,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/526073/6606bc5e270c5537829252.png.webp,France,Triple,https://www.vandb.fr/biere/meteor-triple-33cl.html,Bouteille de 0.33 L,Blonde Triple 8 % METEOR - France,Blonde,%
MEXICAN GOSE  ,4,5,4,1,6,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615077/664e45894ab77896593872.png.webp,France,Gose,https://www.vandb.fr/biere/mexican-gose-33cl.html,Bouteille de 0.33 L,Rouge Gose 6 % Brasserie Iron - France,Rouge,%
MICK LAGER  ,2,13,2,2,5.2,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610731/664e17bba08cf977610174.png.webp,France,Lager,https://www.vandb.fr/biere/mick-lager-33-cl.html,Bouteille de 0.33 L,Blonde Lager 5.2 % Brique House - France,Blonde,%
MIDDLETOWN MUD PIE  ,1,100,6,2,11,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/616950/664e874a158e8407750970.png.webp,Etats-Unis,Imperial Stout,https://www.vandb.fr/biere/middletown-mud-pie-50-cl.html,Bouteille de 0.5 L,Noire Imperial Stout 11 % Equilibrium - Etats-Unis,Noire,%
MILKSHAKE PASSION IPA  ,1,40,2,2,5.7,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/615729/664e49e127177795136046.png.webp,France,IPA,https://www.vandb.fr/biere/milkshake-passion-ipa-33cl.html,Canette de 0.33 L,Blonde IPA 5.7 % La Débauche - France,Blonde,%
MILLE  ,1,71,2,5,6.5,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/521798/66069ab2910cc075149783.png.webp,Canada,Strong Ale,https://www.vandb.fr/biere/mille-33cl.html,Bouteille de 0.33 L,Blonde Strong Ale 6.5 % Brasseurs du Monde - Canada,Blonde,%
MINI FÛT CAMDEN PALE ALE,1,33,2,2,4,https://www.vandb.fr/media/cache/attachment/filter/vandb_b2c_plp/9e256c59daf1c360fa2a692e1a4d8eeb/610025/664d6b3c3dd50116092323.png.webp,Angleterre,Pale Ale,https://www.vandb.fr/biere/mini-fut-camden-pale-ale-6-l.html,Mini Fût de 6 L,Blonde Pale Ale 4 % AB Inbev - Angleterre,Blonde,%
