label href,label src,name,name href,type_id,city,active,zipcode
https://untappd.com/venue/3629005,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Saint Andrew's,https://untappd.com/venue/3629005,1,Quimper,TRUE,29000
https://untappd.com/venue/9351645,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,V and B Quimper,https://untappd.com/venue/9351645,1,Quimper,TRUE,29000
https://untappd.com/venue/10574932,"https://images.untp.beer/resize?width=176&height=176&background=255,255,255&extend=white&stripmeta=true&url=https://utfb-images.untappd.com/6o0s6sdw5ggfh3s64bhhxjqu6oqr?auto=compress",La Cervoiserie de Quimper,https://untappd.com/v/la-cervoiserie-de-quimper/10574932,1,Quimper,TRUE,29000
https://untappd.com/venue/8210593,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Only Bears Craftbeer Pub,https://untappd.com/v/only-bears-craftbeer-pub/8210593,1,Quimper,TRUE,29000
https://untappd.com/venue/6355794,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Ty Mousse,https://untappd.com/v/ty-mousse/6355794,1,Quimper,TRUE,29000
https://untappd.com/venue/989593,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Finnegan's,https://untappd.com/venue/989593,1,Quimper,TRUE,29000
https://untappd.com/venue/5689533,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,V&B (V and B Redon),https://untappd.com/venue/5689533,1,Redon ,TRUE,35600
https://untappd.com/venue/7615009,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Sur Mesure Rennes,https://untappd.com/v/le-sur-mesure-rennes/7615009,1,Rennes,TRUE,35000
https://untappd.com/venue/6206923,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Coin Mousse,https://untappd.com/v/le-coin-mousse/6206923,1,Rennes,TRUE,35000
https://untappd.com/venue/6559199,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Amrok,https://untappd.com/venue/6559199,1,Rennes,TRUE,35000
https://untappd.com/venue/11635396,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,La Piste,https://untappd.com/venue/11635396,1,Rennes,TRUE,35000
https://untappd.com/venue/1516775,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Synthi,https://untappd.com/venue/1516775,1,Rennes,TRUE,35000
https://untappd.com/venue/1135583,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le P'tit Vélo,https://untappd.com/venue/1135583,1,Rennes,TRUE,35000
https://untappd.com/venue/1548742,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,L'Atelier de l'Artiste,https://untappd.com/venue/1548742,1,Rennes,TRUE,35000
https://untappd.com/venue/2353470,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Webb Ellis,https://untappd.com/venue/2353470,1,Rennes,TRUE,35000
https://untappd.com/venue/1522946,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,L'Amaryllis,https://untappd.com/venue/1522946,1,Rennes,TRUE,35000
https://untappd.com/venue/9323640,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Mem,https://untappd.com/venue/9323640,1,Rennes,TRUE,35000
https://untappd.com/venue/3207775,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Bateau Ivre,https://untappd.com/venue/3207775,1,Rennes,TRUE,35000
https://untappd.com/venue/479620,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Kenland,https://untappd.com/venue/479620,1,Rennes,TRUE,35000
https://untappd.com/venue/3053414,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Scoop,https://untappd.com/venue/3053414,1,Rennes,TRUE,35000
https://untappd.com/venue/1899607,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,KilKenny's Pub,https://untappd.com/venue/1899607,1,Rennes,TRUE,35000
https://untappd.com/venue/11090082,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Uzine,https://untappd.com/venue/11090082,1,Rennes,TRUE,35000
https://untappd.com/venue/2354330,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Chantier,https://untappd.com/venue/2354330,1,Rennes,TRUE,35000
https://untappd.com/venue/9677090,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,La Cavale,https://untappd.com/venue/9677090,1,Rennes,TRUE,35000
https://untappd.com/venue/3070557,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Vieux Saint-Etienne,https://untappd.com/venue/3070557,1,Rennes,TRUE,35000
https://untappd.com/venue/1813925,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Barantic,https://untappd.com/venue/1813925,1,Rennes,TRUE,35000
https://untappd.com/venue/8359035,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Bar Expo,https://untappd.com/venue/8359035,1,Rennes,TRUE,35000
https://untappd.com/venue/5417147,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Mille Potes,https://untappd.com/venue/5417147,1,Rennes,TRUE,35000
https://untappd.com/venue/2687823,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,La Part Des Anges,https://untappd.com/venue/2687823,1,Rennes,TRUE,35000
https://untappd.com/venue/75738,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Tivoli,https://untappd.com/venue/75738,1,Rennes,TRUE,35000
https://untappd.com/venue/4971388,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,L'Equinoxe,https://untappd.com/venue/4971388,1,Rennes,TRUE,35000
https://untappd.com/venue/6180647,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Poney Club,https://untappd.com/venue/6180647,1,Rennes,TRUE,35000
https://untappd.com/venue/3488685,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Melody Maker,https://untappd.com/venue/3488685,1,Rennes,TRUE,35000
https://untappd.com/venue/9050115,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Tío Paquito,https://untappd.com/venue/9050115,1,Rennes,TRUE,35000
https://untappd.com/venue/1175132,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Progrès,https://untappd.com/venue/1175132,1,Rennes,TRUE,35000
https://untappd.com/venue/5429814,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,WarpZone Rennes,https://untappd.com/venue/5429814,1,Rennes,TRUE,35000
https://untappd.com/venue/5729880,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,L'Annexe,https://untappd.com/venue/5729880,1,Rennes,TRUE,35000
https://untappd.com/venue/5582408,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,La Bonne Nouvelle,https://untappd.com/venue/5582408,1,Rennes,TRUE,35000
https://untappd.com/venue/8355147,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Avec,https://untappd.com/venue/8355147,1,Rennes,TRUE,35000
https://untappd.com/venue/5574060,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Les Grands Gamins,https://untappd.com/venue/5574060,1,Rennes,TRUE,35000
https://untappd.com/venue/1517032,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Tiffany's,https://untappd.com/venue/1517032,1,Rennes,TRUE,35000
https://untappd.com/venue/1607065,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Bar'Hic,https://untappd.com/venue/1607065,1,Rennes,TRUE,35000
https://untappd.com/venue/1368050,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,O'Rétroviseur,https://untappd.com/venue/1368050,1,Rennes,TRUE,35000
https://untappd.com/venue/5484916,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Saint Germain,https://untappd.com/venue/5484916,1,Rennes,TRUE,35000
https://untappd.com/venue/1613944,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Mondo Bizarro,https://untappd.com/venue/1613944,1,Rennes,TRUE,35000
https://untappd.com/venue/9526519,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,V and B Rennes Sud Est,https://untappd.com/venue/9526519,1,Rennes,TRUE,35000
https://untappd.com/venue/9343207,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,V and B Rennes - Longchamps,https://untappd.com/venue/9343207,1,Rennes,TRUE,35000
https://untappd.com/venue/7133818,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Sur Mesure,https://untappd.com/v/sur-mesure/7133818,1,Rennes,TRUE,35000
https://untappd.com/venue/11904456,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,La Maison - Bar à bières artisanales,https://untappd.com/v/la-maison-bar-a-bieres-artisanales/11904456,1,Rennes,TRUE,35000
https://untappd.com/venue/7112097,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Black Bear,https://untappd.com/venue/7112097,1,Rennes,TRUE,35000
https://untappd.com/venue/5927359,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Maloan,https://untappd.com/v/maloan/5927359,1,Rennes,TRUE,35000
https://untappd.com/venue/6211919,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_bg_512.png,Café La Terrasse,https://untappd.com/venue/6211919,1,Rennes,TRUE,35000
https://untappd.com/venue/2305740,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_bg_512.png,Le Comptoir,https://untappd.com/venue/2305740,1,Rennes,TRUE,35000
https://untappd.com/venue/2559589,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_bg_512.png,V And B (V and B Rennes),https://untappd.com/venue/2559589,1,Rennes,TRUE,35000
https://untappd.com/venue/2501643,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_bg_512.png,Chez Alain,https://untappd.com/v/chez-alain/2501643,3,Rennes,TRUE,35000
https://untappd.com/venue/9055533,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_bg_512.png,Au Père Bouc,https://untappd.com/venue/9055533,3,Rennes,TRUE,35000
https://untappd.com/venue/11914095,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_bg_512.png,Dourennan,https://untappd.com/venue/11914095,3,Rennes,TRUE,35000
https://untappd.com/venue/871762,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Fox & Friends,https://untappd.com/venue/871762,1,Rennes,TRUE,35000
https://untappd.com/venue/1528029,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,O'Connell's,https://untappd.com/venue/1528029,1,Rennes,TRUE,35000
https://untappd.com/venue/5436444,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Penny Lane,https://untappd.com/venue/5436444,1,Rennes,TRUE,35000
https://untappd.com/venue/103043,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Oan's Pub,https://untappd.com/venue/103043,1,Rennes,TRUE,35000
https://untappd.com/venue/488795,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,La Cité d'Ys,https://untappd.com/venue/488795,1,Rennes,TRUE,35000
https://untappd.com/venue/102967,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Ty Anna Tavarn,https://untappd.com/venue/102967,1,Rennes,TRUE,35000
https://untappd.com/venue/11077670,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Little Delirium,https://untappd.com/venue/11077670,1,Rennes,TRUE,35000
https://untappd.com/venue/3492870,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Shamrock,https://untappd.com/venue/3492870,1,Rennes,TRUE,35000
https://untappd.com/venue/6390550,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Fatcap Bar,https://untappd.com/venue/6390550,1,Rennes,TRUE,35000
